<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.04.10	07:15:00	1.05854	1.05890	1.05854	1.05882	1257	2861500000	20
2017.04.10	07:30:00	1.05882	1.05910	1.05877	1.05897	1387	4212500000	19
2017.04.10	07:45:00	1.05897	1.05937	1.05878	1.05933	1841	4859500000	19
2017.04.10	08:00:00	1.05933	1.05940	1.05879	1.05879	2163	5676000000	19
2017.04.10	08:15:00	1.05879	1.05923	1.05863	1.05863	1963	5355000000	18
2017.04.10	08:30:00	1.05862	1.05866	1.05823	1.05865	2214	7681000000	18
2017.04.10	08:45:00	1.05865	1.05866	1.05812	1.05828	2434	7696500000	18
2017.04.10	09:00:00	1.05831	1.05873	1.05812	1.05842	2849	18187000000	18
2017.04.10	09:15:00	1.05842	1.05859	1.05813	1.05818	2660	6181000000	19
2017.04.10	09:30:00	1.05818	1.05855	1.05814	1.05854	2619	6632000000	18
2017.04.10	09:45:00	1.05855	1.05875	1.05844	1.05869	2529	6534500000	18
2017.04.10	10:00:00	1.05869	1.05895	1.05856	1.05857	2480	6755500000	18
2017.04.10	10:15:00	1.05858	1.05858	1.05791	1.05807	2273	6179500000	19
2017.04.10	10:30:00	1.05806	1.05824	1.05776	1.05823	2002	10971000000	18
2017.04.10	10:45:00	1.05823	1.05867	1.05814	1.05865	2200	31230000000	18
2017.04.10	11:00:00	1.05866	1.05875	1.05851	1.05867	2046	8592500000	18
2017.04.10	11:15:00	1.05867	1.05887	1.05832	1.05845	1868	5413000000	19
2017.04.10	11:30:00	1.05845	1.05850	1.05779	1.05791	2381	5720500000	18
2017.04.10	11:45:00	1.05791	1.05829	1.05778	1.05792	2183	5743500000	18
2017.04.10	12:00:00	1.05792	1.05804	1.05754	1.05762	2265	6660000000	18
2017.04.10	12:15:00	1.05762	1.05797	1.05752	1.05790	2081	4972500000	19
2017.04.10	12:30:00	1.05790	1.05806	1.05777	1.05796	1945	5051000000	18
2017.04.10	12:45:00	1.05796	1.05801	1.05771	1.05785	1627	3426500000	18
2017.04.10	13:00:00	1.05785	1.05796	1.05748	1.05750	2037	8259500000	18
2017.04.10	13:15:00	1.05750	1.05756	1.05718	1.05718	2060	5495500000	18
2017.04.10	13:30:00	1.05718	1.05830	1.05698	1.05825	2767	8131000000	18
2017.04.10	13:45:00	1.05825	1.05840	1.05756	1.05757	2535	6044500000	18
2017.04.10	14:00:00	1.05757	1.05793	1.05750	1.05773	2269	6736000000	19
2017.04.10	14:15:00	1.05773	1.05788	1.05730	1.05732	2447	6429500000	18
2017.04.10	14:30:00	1.05732	1.05813	1.05732	1.05780	2693	8203500000	18
2017.04.10	14:45:00	1.05780	1.05818	1.05743	1.05754	2421	12425500000	18
2017.04.10	15:00:00	1.05754	1.05884	1.05754	1.05873	2888	7146000000	18
2017.04.10	15:15:00	1.05873	1.05903	1.05848	1.05872	2678	8987000000	19
2017.04.10	15:30:00	1.05872	1.05950	1.05856	1.05934	3510	8448500000	18
2017.04.10	15:45:00	1.05934	1.05973	1.05920	1.05971	3274	10793000000	18
2017.04.10	16:00:00	1.05971	1.06006	1.05939	1.05970	3124	15825100000	18
2017.04.10	16:15:00	1.05970	1.05990	1.05906	1.05932	2766	8540500000	18
2017.04.10	16:30:00	1.05932	1.05948	1.05903	1.05923	2548	5777500000	18
2017.04.10	16:45:00	1.05923	1.06037	1.05919	1.05989	3410	8469000000	18
2017.04.10	17:00:00	1.05993	1.06019	1.05967	1.05991	2855	20956000000	18
2017.04.10	17:15:00	1.05989	1.06042	1.05981	1.06032	2457	9206000000	18
2017.04.10	17:30:00	1.06032	1.06059	1.06014	1.06045	2760	10689800000	18
2017.04.10	17:45:00	1.06045	1.06068	1.06035	1.06048	2128	10300500000	18
2017.04.10	18:00:00	1.06049	1.06062	1.06038	1.06041	2488	8392600000	19
2017.04.10	18:15:00	1.06041	1.06053	1.06007	1.06019	2007	7432250000	19
2017.04.10	18:30:00	1.06019	1.06031	1.06005	1.06014	1726	5011725000	19
2017.04.10	18:45:00	1.06015	1.06030	1.05983	1.06002	2366	7868000000	19
2017.04.10	19:00:00	1.06001	1.06016	1.05966	1.05979	1771	18774525000	19
2017.04.10	19:15:00	1.05979	1.06010	1.05974	1.05990	1466	7893500000	19
2017.04.10	19:30:00	1.05990	1.05996	1.05967	1.05991	1645	4725500000	18
2017.04.10	19:45:00	1.05990	1.06004	1.05984	1.05994	1425	5343000000	19
2017.04.10	20:00:00	1.05994	1.06039	1.05983	1.06035	1798	16110500000	19
2017.04.10	20:15:00	1.06035	1.06056	1.06014	1.06035	1669	5285000000	19
2017.04.10	20:30:00	1.06035	1.06044	1.06005	1.06008	1491	4320000000	19
2017.04.10	20:45:00	1.06008	1.06009	1.05943	1.05944	1774	6873500000	19
2017.04.10	21:00:00	1.05944	1.05957	1.05923	1.05939	1624	8883000000	19
2017.04.10	21:15:00	1.05939	1.05956	1.05915	1.05924	1660	7048000000	20
2017.04.10	21:30:00	1.05920	1.05947	1.05919	1.05930	1277	4955000000	19
2017.04.10	21:45:00	1.05930	1.05962	1.05928	1.05929	1448	15157000000	19
2017.04.10	22:00:00	1.05929	1.05929	1.05912	1.05920	892	5029500000	21
2017.04.10	22:15:00	1.05921	1.05929	1.05867	1.05925	1585	4288000000	20
2017.04.10	22:30:00	1.05925	1.05971	1.05922	1.05955	1382	3490500000	20
2017.04.10	22:45:00	1.05957	1.05959	1.05936	1.05955	1154	3302000000	21
2017.04.10	23:00:00	1.05950	1.05984	1.05937	1.05957	1096	1659500000	32
2017.04.10	23:15:00	1.05957	1.05976	1.05940	1.05965	1044	2624000000	21
2017.04.10	23:30:00	1.05965	1.05969	1.05941	1.05952	1127	1325000000	25
2017.04.10	23:45:00	1.05952	1.05985	1.05934	1.05936	818	942500000	30
2017.04.11	00:00:00	1.05946	1.05974	1.05925	1.05936	940	1304000000	23
2017.04.11	00:15:00	1.05936	1.05943	1.05928	1.05938	554	726000000	23
2017.04.11	00:30:00	1.05938	1.05989	1.05921	1.05982	1381	2109500000	21
2017.04.11	00:45:00	1.05982	1.05988	1.05966	1.05982	939	2316500000	21
2017.04.11	01:00:00	1.05982	1.05996	1.05960	1.05977	1087	1765000000	21
2017.04.11	01:15:00	1.05977	1.05977	1.05965	1.05970	511	1270000000	21
2017.04.11	01:30:00	1.05969	1.06005	1.05968	1.05983	737	1651000000	21
2017.04.11	01:45:00	1.05983	1.05987	1.05967	1.05973	1163	1966000000	19
2017.04.11	02:00:00	1.05973	1.06022	1.05970	1.05993	1919	3938500000	19
2017.04.11	02:15:00	1.05994	1.06006	1.05967	1.05971	1739	2909500000	19
2017.04.11	02:30:00	1.05971	1.05977	1.05957	1.05957	1785	4217000000	20
2017.04.11	02:45:00	1.05958	1.05958	1.05903	1.05917	1943	3527500000	19
2017.04.11	03:00:00	1.05917	1.05919	1.05885	1.05908	2132	4882500000	19
2017.04.11	03:15:00	1.05908	1.05923	1.05904	1.05914	1470	3780000000	19
2017.04.11	03:30:00	1.05914	1.05919	1.05884	1.05888	1648	5620500000	20
2017.04.11	03:45:00	1.05888	1.05906	1.05858	1.05872	1528	4563500000	20
2017.04.11	04:00:00	1.05871	1.05882	1.05859	1.05866	1882	4996500000	19
2017.04.11	04:15:00	1.05866	1.05871	1.05837	1.05841	1777	4681000000	19
2017.04.11	04:30:00	1.05841	1.05846	1.05810	1.05839	2296	6909000000	19
2017.04.11	04:45:00	1.05839	1.05866	1.05833	1.05853	1816	5478500000	19
2017.04.11	05:00:00	1.05853	1.05875	1.05852	1.05870	1478	3772500000	19
2017.04.11	05:15:00	1.05870	1.05892	1.05863	1.05890	1087	2056500000	21
2017.04.11	05:30:00	1.05887	1.05896	1.05865	1.05869	893	1880000000	22
2017.04.11	05:45:00	1.05869	1.05877	1.05842	1.05842	1003	1673500000	19
2017.04.11	06:00:00	1.05842	1.05855	1.05831	1.05854	1109	2104500000	19
2017.04.11	06:15:00	1.05854	1.05871	1.05850	1.05858	1039	2220500000	21
2017.04.11	06:30:00	1.05858	1.05890	1.05850	1.05889	1108	4968000000	19
2017.04.11	06:45:00	1.05889	1.05901	1.05885	1.05885	924	3293500000	20
2017.04.11	07:00:00	1.05885	1.05897	1.05865	1.05865	1026	3693000000	20
2017.04.11	07:15:00	1.05866	1.05880	1.05842	1.05848	1363	2924500000	19
2017.04.11	07:30:00	1.05848	1.05876	1.05843	1.05870	1414	3747000000	20
2017.04.11	07:45:00	1.05869	1.05885	1.05859	1.05860	1280	4443500000	19
2017.04.11	08:00:00	1.05860	1.05900	1.05815	1.05883	2152	5819000000	19
2017.04.11	08:15:00	1.05883	1.05910	1.05842	1.05864	1694	3815500000	18
2017.04.11	08:30:00	1.05864	1.05866	1.05843	1.05862	1707	6215500000	19
2017.04.11	08:45:00	1.05862	1.05904	1.05819	1.05900	2158	7936000000	18
2017.04.11	09:00:00	1.05900	1.05910	1.05797	1.05842	3522	9501000000	18
2017.04.11	09:15:00	1.05842	1.05865	1.05787	1.05865	2773	7107000000	19
2017.04.11	09:30:00	1.05865	1.05954	1.05850	1.05937	3037	7786000000	18
2017.04.11	09:45:00	1.05937	1.05951	1.05892	1.05901	2519	16730500000	18
2017.04.11	10:00:00	1.05902	1.05960	1.05901	1.05937	2814	14357000000	18
2017.04.11	10:15:00	1.05937	1.05990	1.05926	1.05982	2546	7531496000	18
2017.04.11	10:30:00	1.05982	1.06051	1.05969	1.06013	3250	8894485000	18
2017.04.11	10:45:00	1.06014	1.06041	1.06000	1.06012	2503	7082000000	18
2017.04.11	11:00:00	1.06012	1.06047	1.05993	1.06003	2413	6699700000	18
2017.04.11	11:15:00	1.06004	1.06099	1.05994	1.06084	2332	6864900000	18
2017.04.11	11:30:00	1.06083	1.06092	1.06047	1.06056	2135	11707100000	18
2017.04.11	11:45:00	1.06056	1.06072	1.06047	1.06072	1788	4695500000	19
2017.04.11	12:00:00	1.06072	1.06143	1.06058	1.06117	2577	7931000000	19
2017.04.11	12:15:00	1.06117	1.06201	1.06095	1.06161	2723	7518900000	18
2017.04.11	12:30:00	1.06161	1.06181	1.06140	1.06150	1998	4869500000	19
2017.04.11	12:45:00	1.06148	1.06156	1.06114	1.06119	1668	4100500000	18
2017.04.11	13:00:00	1.06119	1.06140	1.06106	1.06120	2275	5144500000	18
2017.04.11	13:15:00	1.06120	1.06136	1.06097	1.06109	1901	5182000000	18
2017.04.11	13:30:00	1.06109	1.06143	1.06086	1.06134	2042	14762000000	18
2017.04.11	13:45:00	1.06134	1.06171	1.06110	1.06170	2453	16015500000	18
2017.04.11	14:00:00	1.06167	1.06183	1.06150	1.06167	2496	10629500000	18
2017.04.11	14:15:00	1.06167	1.06181	1.06142	1.06164	2647	7550000000	18
2017.04.11	14:30:00	1.06164	1.06174	1.06108	1.06112	2685	7329000000	18
2017.04.11	14:45:00	1.06112	1.06125	1.06079	1.06123	2734	9743000000	18
2017.04.11	15:00:00	1.06123	1.06140	1.06112	1.06118	2658	6190000000	18
2017.04.11	15:15:00	1.06118	1.06150	1.06096	1.06123	2706	17198500000	18
2017.04.11	15:30:00	1.06123	1.06140	1.06086	1.06124	3601	19994000000	18
2017.04.11	15:45:00	1.06125	1.06135	1.06100	1.06113	3458	9273000000	18
2017.04.11	16:00:00	1.06113	1.06152	1.06106	1.06135	3375	11003000000	18
2017.04.11	16:15:00	1.06135	1.06179	1.06113	1.06148	3655	26137000000	18
2017.04.11	16:30:00	1.06148	1.06256	1.06147	1.06230	3948	15487000000	18
2017.04.11	16:45:00	1.06230	1.06301	1.06138	1.06285	4671	27860900000	18
2017.04.11	17:00:00	1.06288	1.06300	1.06197	1.06241	4567	11864500000	18
2017.04.11	17:15:00	1.06240	1.06254	1.06201	1.06217	3731	12878800000	18
2017.04.11	17:30:00	1.06217	1.06241	1.06171	1.06180	2944	15480000000	18
2017.04.11	17:45:00	1.06181	1.06183	1.06128	1.06136	2806	8454500000	18
2017.04.11	18:00:00	1.06135	1.06147	1.06102	1.06127	2893	14053000000	18
2017.04.11	18:15:00	1.06127	1.06145	1.06087	1.06107	2538	9651500000	19
2017.04.11	18:30:00	1.06107	1.06129	1.06096	1.06098	2506	8255250000	18
2017.04.11	18:45:00	1.06098	1.06128	1.06055	1.06099	2487	6922500000	19
2017.04.11	19:00:00	1.06099	1.06110	1.06070	1.06092	2630	11239000000	19
2017.04.11	19:15:00	1.06092	1.06092	1.06021	1.06031	2316	6527500000	18
2017.04.11	19:30:00	1.06029	1.06082	1.06022	1.06069	2229	6005000000	18
2017.04.11	19:45:00	1.06069	1.06072	1.06003	1.06039	2166	5532000000	19
2017.04.11	20:00:00	1.06039	1.06082	1.06027	1.06082	2191	6654500000	19
2017.04.11	20:15:00	1.06082	1.06084	1.06053	1.06072	1672	4046000000	19
2017.04.11	20:30:00	1.06072	1.06077	1.06052	1.06072	1749	4499000000	19
2017.04.11	20:45:00	1.06072	1.06083	1.06052	1.06078	1587	3893000000	20
2017.04.11	21:00:00	1.06078	1.06081	1.06053	1.06067	1599	4210000000	20
2017.04.11	21:15:00	1.06067	1.06072	1.06051	1.06053	1440	4121000000	19
2017.04.11	21:30:00	1.06053	1.06065	1.06051	1.06054	1202	4694000000	20
2017.04.11	21:45:00	1.06053	1.06060	1.06050	1.06051	1489	4891000000	19
2017.04.11	22:00:00	1.06051	1.06053	1.06039	1.06042	934	6068000000	19
2017.04.11	22:15:00	1.06042	1.06067	1.06042	1.06059	981	3732500000	21
2017.04.11	22:30:00	1.06059	1.06072	1.06052	1.06062	912	2478000000	21
2017.04.11	22:45:00	1.06063	1.06067	1.06037	1.06045	759	2091000000	21
2017.04.11	23:00:00	1.06052	1.06073	1.06035	1.06035	338	480000000	33
2017.04.11	23:15:00	1.06035	1.06075	1.06033	1.06066	639	811000000	23
2017.04.11	23:30:00	1.06066	1.06071	1.06054	1.06066	542	718000000	27
2017.04.11	23:45:00	1.06066	1.06071	1.06052	1.06058	771	859000000	24
2017.04.12	00:00:00	1.06058	1.06058	1.06039	1.06054	2665	3484000000	24
2017.04.12	00:15:00	1.06054	1.06064	1.06047	1.06058	1378	1510000000	21
2017.04.12	00:30:00	1.06058	1.06077	1.06041	1.06047	1486	2266500000	22
2017.04.12	00:45:00	1.06047	1.06050	1.06041	1.06048	933	2464000000	21
2017.04.12	01:00:00	1.06048	1.06074	1.06043	1.06057	1156	2722000000	21
2017.04.12	01:15:00	1.06057	1.06065	1.06035	1.06063	1164	7063500000	21
2017.04.12	01:30:00	1.06063	1.06102	1.06055	1.06094	1154	2336500000	20
2017.04.12	01:45:00	1.06094	1.06112	1.06093	1.06103	1217	3293000000	20
2017.04.12	02:00:00	1.06104	1.06116	1.06082	1.06088	1962	3715000000	19
2017.04.12	02:15:00	1.06088	1.06097	1.06055	1.06069	1755	2689000000	19
2017.04.12	02:30:00	1.06069	1.06095	1.06046	1.06089	1484	2864500000	19
2017.04.12	02:45:00	1.06089	1.06118	1.06052	1.06086	2418	4823000000	19
2017.04.12	03:00:00	1.06085	1.06123	1.06052	1.06119	2966	5914500000	19
2017.04.12	03:15:00	1.06120	1.06155	1.06110	1.06141	1961	3873300000	19
2017.04.12	03:30:00	1.06141	1.06144	1.06112	1.06116	2119	4817500000	19
2017.04.12	03:45:00	1.06116	1.06137	1.06083	1.06103	1654	3481500000	19
2017.04.12	04:00:00	1.06103	1.06108	1.06076	1.06094	1443	3093000000	19
2017.04.12	04:15:00	1.06095	1.06103	1.06050	1.06052	1312	6667000000	19
2017.04.12	04:30:00	1.06052	1.06060	1.06016	1.06040	1593	3516500000	19
2017.04.12	04:45:00	1.06040	1.06040	1.05966	1.06006	2286	4318500000	18
2017.04.12	05:00:00	1.06005	1.06011	1.05951	1.05974	1682	3726000000	19
2017.04.12	05:15:00	1.05974	1.05996	1.05967	1.05994	1384	3567500000	19
2017.04.12	05:30:00	1.05994	1.06006	1.05988	1.06004	1080	3331000000	20
2017.04.12	05:45:00	1.06004	1.06022	1.05994	1.06021	1252	2747000000	20
2017.04.12	06:00:00	1.06021	1.06037	1.06014	1.06033	1019	6248000000	19
2017.04.12	06:15:00	1.06033	1.06038	1.06008	1.06025	1303	3282500000	19
2017.04.12	06:30:00	1.06025	1.06048	1.06017	1.06025	1021	2166000000	19
2017.04.12	06:45:00	1.06025	1.06044	1.06022	1.06042	1084	1697000000	20
2017.04.12	07:00:00	1.06043	1.06048	1.06032	1.06036	1014	2176500000	20
2017.04.12	07:15:00	1.06036	1.06058	1.06027	1.06052	1022	4075500000	19
2017.04.12	07:30:00	1.06052	1.06072	1.06048	1.06068	1292	3469500000	19
2017.04.12	07:45:00	1.06068	1.06121	1.06065	1.06110	1797	3517500000	19
2017.04.12	08:00:00	1.06111	1.06164	1.06079	1.06141	2474	7211800000	18
2017.04.12	08:15:00	1.06141	1.06165	1.06124	1.06158	1846	4073000000	18
2017.04.12	08:30:00	1.06158	1.06180	1.06145	1.06153	2012	10915000000	18
2017.04.12	08:45:00	1.06154	1.06189	1.06150	1.06153	2171	4963000000	18
2017.04.12	09:00:00	1.06157	1.06183	1.06142	1.06157	2870	12665000000	18
2017.04.12	09:15:00	1.06157	1.06216	1.06157	1.06188	2867	10263800000	18
2017.04.12	09:30:00	1.06188	1.06216	1.06179	1.06207	2114	7039000000	18
2017.04.12	09:45:00	1.06207	1.06224	1.06191	1.06195	2298	7158500000	19
2017.04.12	10:00:00	1.06195	1.06200	1.06144	1.06174	2404	15606000000	18
2017.04.12	10:15:00	1.06174	1.06200	1.06144	1.06161	2312	7038500000	19
2017.04.12	10:30:00	1.06161	1.06208	1.06154	1.06184	2809	9588000000	19
2017.04.12	10:45:00	1.06184	1.06205	1.06170	1.06190	2166	4722000000	19
2017.04.12	11:00:00	1.06190	1.06240	1.06184	1.06187	2397	6739000000	18
2017.04.12	11:15:00	1.06185	1.06206	1.06118	1.06122	2653	8663000000	18
2017.04.12	11:30:00	1.06122	1.06127	1.06076	1.06093	2485	8354500000	18
2017.04.12	11:45:00	1.06093	1.06134	1.06048	1.06052	2464	5965500000	19
2017.04.12	12:00:00	1.06056	1.06077	1.06017	1.06050	2664	8491500000	18
2017.04.12	12:15:00	1.06050	1.06059	1.06019	1.06038	1887	6121500000	18
2017.04.12	12:30:00	1.06038	1.06039	1.05998	1.06027	2210	7232000000	18
2017.04.12	12:45:00	1.06027	1.06040	1.05998	1.06019	2031	5670500000	18
2017.04.12	13:00:00	1.06021	1.06044	1.06008	1.06013	2203	5633000000	19
2017.04.12	13:15:00	1.06013	1.06021	1.05979	1.06000	2020	4798000000	19
2017.04.12	13:30:00	1.06000	1.06011	1.05979	1.05995	2037	6647000000	18
2017.04.12	13:45:00	1.05995	1.06026	1.05973	1.06016	2030	6968000000	18
2017.04.12	14:00:00	1.06014	1.06059	1.06014	1.06049	2529	13613000000	18
2017.04.12	14:15:00	1.06050	1.06052	1.05974	1.05991	2625	7396000000	18
2017.04.12	14:30:00	1.05991	1.06022	1.05975	1.05989	2427	7015500000	18
2017.04.12	14:45:00	1.05989	1.06024	1.05976	1.06005	2829	12528500000	18
2017.04.12	15:00:00	1.06005	1.06039	1.06001	1.06034	2228	5863000000	18
2017.04.12	15:15:00	1.06034	1.06051	1.06031	1.06046	2508	10054000000	19
2017.04.12	15:30:00	1.06045	1.06135	1.06045	1.06098	3730	23311300000	18
2017.04.12	15:45:00	1.06098	1.06103	1.06071	1.06099	3244	7748500000	18
2017.04.12	16:00:00	1.06099	1.06117	1.06075	1.06085	3472	11404500000	18
2017.04.12	16:15:00	1.06085	1.06144	1.06066	1.06124	3331	11296000000	18
2017.04.12	16:30:00	1.06124	1.06180	1.06120	1.06178	3711	11278000000	18
2017.04.12	16:45:00	1.06178	1.06212	1.06127	1.06188	3330	11853000000	18
2017.04.12	17:00:00	1.06190	1.06207	1.06160	1.06178	3246	14373240000	18
2017.04.12	17:15:00	1.06178	1.06183	1.06141	1.06164	2739	7111600000	18
2017.04.12	17:30:00	1.06165	1.06221	1.06161	1.06180	2801	7227000000	18
2017.04.12	17:45:00	1.06180	1.06184	1.06105	1.06106	2359	7576500000	18
2017.04.12	18:00:00	1.06108	1.06116	1.06083	1.06094	2334	8454000000	19
2017.04.12	18:15:00	1.06094	1.06094	1.06024	1.06042	1885	5053550000	19
2017.04.12	18:30:00	1.06042	1.06077	1.06035	1.06039	1775	4347950000	19
2017.04.12	18:45:00	1.06039	1.06066	1.06017	1.06024	2265	8129200000	18
2017.04.12	19:00:00	1.06020	1.06062	1.06011	1.06021	2260	21840500000	18
2017.04.12	19:15:00	1.06021	1.06034	1.06002	1.06017	1854	8129500000	18
2017.04.12	19:30:00	1.06017	1.06019	1.05889	1.05946	2597	8523500000	18
2017.04.12	19:45:00	1.05946	1.05961	1.05916	1.05935	2408	6958500000	19
2017.04.12	20:00:00	1.05935	1.05994	1.05931	1.05985	1830	7047500000	19
2017.04.12	20:15:00	1.05984	1.06011	1.05984	1.05994	1541	5499500000	18
2017.04.12	20:30:00	1.05994	1.06014	1.05970	1.05995	1451	3950000000	19
2017.04.12	20:45:00	1.05995	1.06004	1.05947	1.05957	1744	5479500000	19
2017.04.12	21:00:00	1.05957	1.06203	1.05957	1.06203	2345	13857400000	19
2017.04.12	21:15:00	1.06205	1.06586	1.06198	1.06467	5319	23452600000	18
2017.04.12	21:30:00	1.06466	1.06605	1.06382	1.06569	3867	12778350000	18
2017.04.12	21:45:00	1.06568	1.06724	1.06503	1.06588	3740	12010000000	18
2017.04.12	22:00:00	1.06583	1.06644	1.06577	1.06627	2026	4998000000	19
2017.04.12	22:15:00	1.06627	1.06711	1.06623	1.06684	1976	6935500000	20
2017.04.12	22:30:00	1.06684	1.06753	1.06683	1.06723	2259	10064500000	19
2017.04.12	22:45:00	1.06723	1.06723	1.06622	1.06660	1575	7192700000	20
2017.04.12	23:00:00	1.06635	1.06732	1.06633	1.06730	696	1151000000	31
2017.04.12	23:15:00	1.06730	1.06730	1.06678	1.06699	872	1289000000	23
2017.04.12	23:30:00	1.06699	1.06701	1.06654	1.06685	757	991000000	26
2017.04.12	23:45:00	1.06685	1.06721	1.06664	1.06685	1300	1935500000	22
2017.04.13	00:00:00	1.06684	1.06688	1.06604	1.06626	1718	2034000000	20
2017.04.13	00:15:00	1.06626	1.06634	1.06613	1.06625	926	1473000000	22
2017.04.13	00:30:00	1.06625	1.06676	1.06625	1.06673	1282	2098500000	21
2017.04.13	00:45:00	1.06672	1.06672	1.06632	1.06667	951	1690000000	21
2017.04.13	01:00:00	1.06667	1.06679	1.06635	1.06637	1100	2901500000	21
2017.04.13	01:15:00	1.06637	1.06697	1.06634	1.06696	1163	2481500000	20
2017.04.13	01:30:00	1.06695	1.06719	1.06681	1.06697	1482	2168000000	19
2017.04.13	01:45:00	1.06697	1.06715	1.06679	1.06702	1539	2100000000	19
2017.04.13	02:00:00	1.06702	1.06713	1.06634	1.06642	2487	4589000000	19
2017.04.13	02:15:00	1.06642	1.06675	1.06624	1.06645	2016	3722500000	19
2017.04.13	02:30:00	1.06645	1.06650	1.06609	1.06616	2108	4161000000	19
2017.04.13	02:45:00	1.06616	1.06685	1.06611	1.06658	2380	4783000000	19
2017.04.13	03:00:00	1.06658	1.06674	1.06627	1.06656	2231	4685000000	19
2017.04.13	03:15:00	1.06656	1.06699	1.06647	1.06652	2322	4506500000	19
2017.04.13	03:30:00	1.06651	1.06676	1.06622	1.06629	2926	5822500000	18
2017.04.13	03:45:00	1.06629	1.06694	1.06600	1.06688	2701	15143000000	19
2017.04.13	04:00:00	1.06689	1.06704	1.06665	1.06699	2314	6159500000	20
2017.04.13	04:15:00	1.06699	1.06723	1.06682	1.06722	1817	3248000000	20
2017.04.13	04:30:00	1.06722	1.06773	1.06718	1.06739	2203	4668500000	18
2017.04.13	04:45:00	1.06738	1.06749	1.06716	1.06732	1567	2407344000	19
2017.04.13	05:00:00	1.06731	1.06743	1.06701	1.06727	1834	4137000000	19
2017.04.13	05:15:00	1.06727	1.06732	1.06695	1.06703	1414	7794500000	20
2017.04.13	05:30:00	1.06703	1.06719	1.06696	1.06709	1404	3808000000	20
2017.04.13	05:45:00	1.06709	1.06731	1.06704	1.06720	1213	3461000000	19
2017.04.13	06:00:00	1.06720	1.06728	1.06708	1.06709	1097	4004000000	19
2017.04.13	06:15:00	1.06709	1.06719	1.06695	1.06709	1027	2561500000	20
2017.04.13	06:30:00	1.06709	1.06725	1.06700	1.06714	1290	3821000000	19
2017.04.13	06:45:00	1.06713	1.06739	1.06713	1.06732	1208	3732000000	19
2017.04.13	07:00:00	1.06732	1.06732	1.06692	1.06716	1412	2821000000	19
2017.04.13	07:15:00	1.06716	1.06728	1.06696	1.06696	1498	19748500000	19
2017.04.13	07:30:00	1.06696	1.06700	1.06637	1.06644	2062	4021000000	19
2017.04.13	07:45:00	1.06645	1.06702	1.06644	1.06697	1702	4323000000	18
2017.04.13	08:00:00	1.06697	1.06778	1.06672	1.06722	3112	8973500000	18
2017.04.13	08:15:00	1.06723	1.06743	1.06669	1.06672	2316	5398000000	18
2017.04.13	08:30:00	1.06672	1.06694	1.06624	1.06636	2569	11013500000	18
2017.04.13	08:45:00	1.06636	1.06638	1.06517	1.06523	3027	12266500000	18
2017.04.13	09:00:00	1.06523	1.06565	1.06498	1.06552	3110	7344000000	18
2017.04.13	09:15:00	1.06551	1.06584	1.06506	1.06538	2819	8477000000	18
2017.04.13	09:30:00	1.06539	1.06545	1.06456	1.06466	2624	6283000000	18
2017.04.13	09:45:00	1.06466	1.06468	1.06425	1.06445	2711	7912000000	18
2017.04.13	10:00:00	1.06445	1.06486	1.06435	1.06484	2771	11683000000	18
2017.04.13	10:15:00	1.06484	1.06509	1.06460	1.06473	2353	8013500000	18
