Licenciatura,1ero,Promedio,2do,3ero
Ingeniería en Sistemas Computacionales,8.4,9.466666666666667,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.2,9.533333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.4,9.4,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.8,9.700000000000001,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.4,9.533333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.4,9.4,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.0,8.166666666666666,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.6,8.533333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,10.0,6.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.4,8.5,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.0,6.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,10.0,7.833333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.4,6.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.4,6.900000000000001,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.0,6.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.4,7.033333333333332,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.2,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,5.0,7.833333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,5.0,6.566666666666666,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.4,6.066666666666666,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.0,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.6,6.8,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.1,9.133333333333335,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.6,7.866666666666667,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,5.0,5.3999999999999995,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.0,4.566666666666666,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.0,6.966666666666666,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.7,7.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.0,5.733333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,5.0,7.533333333333332,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.8,6.233333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.4,8.766666666666667,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.0,7.633333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.9,8.3,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.5,8.233333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.6,6.833333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,5.0,8.566666666666666,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.3,4.733333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,10.0,9.6,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.5,7.3,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.5,8.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.0,8.466666666666667,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.0,7.666666666666667,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.0,2.1333333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.0,7.233333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.0,8.166666666666666,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.5,7.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.0,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,10.0,7.8,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.5,9.6,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.5,9.733333333333334,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.5,6.2,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.0,6.833333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.0,7.766666666666666,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.5,7.966666666666668,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.5,5.866666666666667,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.0,8.066666666666668,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.0,5.766666666666667,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.5,9.033333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.5,7.866666666666667,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.028333333333332,7.947990476190476,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.0,8.160523809523811,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.208333333333332,4.892380952380953,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,4.760000000000002,7.14312380952381,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.165333333333334,6.552984126984128,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.213333333333333,9.047095238095238,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.259333333333334,7.3238095238095235,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.183333333333333,7.740126984126984,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,4.84,4.376747619047619,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,5.7766666666666655,7.481888888888889,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.0,4.3999999999999995,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.6,6.182952380952382,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.001333333333334,4.939380952380952,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.0,8.200619047619048,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.429666666666668,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.461666666666668,7.62952380952381,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.17,9.433333333333332,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.448333333333332,9.368571428571428,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.3,3.598253968253968,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.3,6.268598412698413,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.4,7.623809523809524,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.1,8.515238095238095,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.7,6.165650793650794,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.6,6.929868253968254,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.5,6.553650793650793,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.2,7.202539682539682,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.2,8.414444444444444,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.9,7.599999999999999,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.2,7.326666666666667,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,10.0,6.466666666666666,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.3,6.766666666666667,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.8,6.033333333333334,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.1,7.133333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.2,5.633333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.2,6.6000000000000005,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,5.8,5.566666666666666,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.0,6.900000000000001,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,4.177777777777779,4.533333333333334,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.300000000000002,7.433333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.0,6.5,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,3.037777777777777,6.166666666666667,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.682222222222222,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.087777777777778,6.066666666666666,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.941111111111112,8.166666666666666,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,5.040000000000001,8.066666666666668,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.0,7.066666666666666,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.0,6.466666666666666,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.0,5.766666666666668,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.0,6.233333333333334,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,4.725555555555556,6.366666666666667,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,3.872222222222223,6.133333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.0633333333333335,6.3,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.0,6.8,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.0,7.866666666666667,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.4,9.666666666666666,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.0,10.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.4,7.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.4,10.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.4,6.7,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.4,10.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.8,9.333333333333334,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.8,8.666666666666666,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.4,7.333333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.0,8.333333333333334,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.4,3.033333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.8,8.833333333333334,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.4,7.133333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.8,8.833333333333334,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.4,0.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.8,8.333333333333334,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.4,10.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.4,10.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.9,4.366666666666666,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,4.0,7.5,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.6,9.333333333333334,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,4.1,9.1,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,4.8,5.666666666666667,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,5.0,8.933333333333334,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,5.5,7.333333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.7,9.333333333333334,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.0,9.666666666666666,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.0,9.566666666666666,6.444060097126665,6.363844233103997
Turismo,7.0,7.733333333333333,6.444060097126665,6.363844233103997
Turismo,9.0,6.066666666666666,6.444060097126665,6.363844233103997
Turismo,5.2,5.3999999999999995,6.444060097126665,6.363844233103997
Turismo,6.4,7.033333333333334,6.444060097126665,6.363844233103997
Turismo,6.1,8.166666666666666,6.444060097126665,6.363844233103997
Turismo,5.6,9.833333333333334,6.444060097126665,6.363844233103997
Turismo,6.1,7.366666666666667,6.444060097126665,6.363844233103997
Turismo,6.1,9.333333333333334,6.444060097126665,6.363844233103997
Turismo,8.0,8.333333333333334,6.444060097126665,6.363844233103997
Turismo,8.0,8.766666666666666,6.444060097126665,6.363844233103997
Turismo,8.0,9.333333333333334,6.444060097126665,6.363844233103997
Turismo,7.1,8.700000000000001,6.444060097126665,6.363844233103997
Turismo,8.5,8.633333333333333,6.444060097126665,6.363844233103997
Turismo,9.0,9.833333333333334,6.444060097126665,6.363844233103997
Turismo,7.0,8.266666666666667,6.444060097126665,6.363844233103997
Turismo,9.0,5.333333333333333,6.444060097126665,6.363844233103997
Turismo,7.8,8.733333333333333,6.444060097126665,6.363844233103997
Turismo,6.2,9.9,6.444060097126665,6.363844233103997
Turismo,9.5,9.9,6.444060097126665,6.363844233103997
Turismo,10.0,9.433333333333334,6.444060097126665,6.363844233103997
Turismo,7.8,9.733333333333333,6.444060097126665,6.363844233103997
Turismo,7.5,7.733333333333333,6.444060097126665,6.363844233103997
Turismo,6.5,6.433333333333333,6.444060097126665,6.363844233103997
Turismo,9.0,8.866666666666667,6.444060097126665,6.363844233103997
Turismo,6.5,9.566666666666666,6.444060097126665,6.363844233103997
Turismo,7.5,8.633333333333333,6.444060097126665,6.363844233103997
Turismo,8.241999999999999,8.1,6.444060097126665,6.363844233103997
Turismo,8.116666666666667,7.066666666666666,6.444060097126665,6.363844233103997
Turismo,7.816666666666666,6.233333333333333,6.444060097126665,6.363844233103997
Turismo,6.266666666666667,9.200000000000001,6.444060097126665,6.363844233103997
Turismo,8.183333333333332,8.200000000000001,6.444060097126665,6.363844233103997
Turismo,7.767333333333334,8.266666666666666,6.444060097126665,6.363844233103997
Turismo,8.123333333333333,7.166666666666667,6.444060097126665,6.363844233103997
Turismo,8.169333333333332,9.333333333333334,6.444060097126665,6.363844233103997
Turismo,7.592666666666667,6.7,6.444060097126665,6.363844233103997
Turismo,7.85,7.2,6.444060097126665,6.363844233103997
Turismo,6.493333333333332,7.8999999999999995,6.444060097126665,6.363844233103997
Turismo,7.008333333333335,9.9,6.444060097126665,6.363844233103997
Turismo,8.356666666666667,8.200000000000001,6.444060097126665,6.363844233103997
Turismo,9.196666666666664,8.333333333333334,6.444060097126665,6.363844233103997
Turismo,6.9076666666666675,8.366666666666667,6.444060097126665,6.363844233103997
Turismo,8.712333333333332,9.133333333333333,6.444060097126665,6.363844233103997
Turismo,6.7589999999999995,7.833333333333333,6.444060097126665,6.363844233103997
Turismo,8.5,9.5,6.444060097126665,6.363844233103997
Turismo,9.3,8.1,6.444060097126665,6.363844233103997
Turismo,7.1,6.8999999999999995,6.444060097126665,6.363844233103997
Turismo,4.5,9.066666666666666,6.444060097126665,6.363844233103997
Turismo,9.3,6.2,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.0,8.333333333333334,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.2,6.274920634920634,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.7,6.214920634920635,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.9,6.33468253968254,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.5,6.030444444444445,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.2,5.442746031746033,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.2,6.740555555555557,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.4,7.379333333333334,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.4,6.048253968253969,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.8,6.875160317460318,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.6,8.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.0,7.963095238095239,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.749000000000001,4.955238095238095,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.23,6.059492063492063,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.9,7.30992380952381,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.73,6.931126984126984,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.5,6.096746031746032,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.490000000000001,6.83547619047619,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.69,6.078746031746031,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.3,6.086984126984127,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.300000000000002,2.5303968253968256,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.7,6.039682539682539,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.550000000000002,10.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.550000000000002,6.666666666666667,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.02,6.5,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.39,8.333333333333334,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,5.34,7.133333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.609,7.333333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.3900000000000015,7.7,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.4,8.033333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.4,7.633333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.4,7.933333333333334,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.4,10.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.2,8.533333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.4,7.333333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.2,7.133333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.2,7.2,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.4,8.5,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.4,7.733333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.4,7.566666666666667,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.4,7.566666666666667,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.6,7.566666666666666,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.4,7.3,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.4,8.5,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.2,8.333333333333334,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.2,6.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.7,5.346259259259259,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.0,6.6924074074074085,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.1,6.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.5,4.039925925925926,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.4,6.69561111111111,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.5,7.082425925925928,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.4,6.204074074074074,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.4,6.605370370370371,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.0,8.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.8,7.734537037037037,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.5,6.373981481481482,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.4,6.0740740740740735,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.1,7.731703703703704,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.8,6.229814814814815,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,5.2,6.102592592592592,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.3,6.799777777777778,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.5,6.063407407407408,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,10.0,3.777407407407407,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.0,4.040370370370371,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.7,6.907325925925927,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.0,8.799999999999999,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,10.0,7.466666666666666,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.0,6.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,10.0,7.466666666666666,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.0,6.0,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.0,5.666666666666667,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.0,8.933333333333334,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,7.4,9.200000000000001,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,6.7,7.333333333333333,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,9.0,8.8,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,10.0,8.799999999999999,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,2.0,8.466666666666667,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,10.0,6.8,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.0,6.3999999999999995,6.444060097126665,6.363844233103997
Ingeniería en Sistemas Computacionales,8.07,9.733333333333333,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,8.96,8.0,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,8.51,6.8,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,8.17,8.4,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,8.6,7.866666666666666,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,8.5,8.066666666666666,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,6.1,6.0,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,6.26,7.866666666666667,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,6.0,9.066666666666666,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,9.5,6.266666666666667,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,9.01,6.066666666666666,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,7.47,7.633333333333333,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,10.0,4.233333333333333,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,9.4,6.566666666666666,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,8.88,6.866666666666667,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,9.8,7.899999999999999,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,0.0,6.0,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,0.0,6.0,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,7.99,9.0,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,7.33,7.5,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,8.38,6.333333333333333,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,9.2,5.3,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,4.5,7.133333333333333,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,3.06,6.733333333333333,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,6.31,6.0,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,0.0,6.633333333333333,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,9.15,6.5,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,9.66,5.3,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,7.11,4.0,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,7.42,6.866666666666667,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,6.03,10.0,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,9.15,6.833333333333333,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,8.96,6.833333333333333,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,5.87,7.333333333333333,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,9.33,5.666666666666667,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,6.7,7.0,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,9.41,8.666666666666666,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,9.4,9.333333333333334,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,5.48,6.5,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,8.41,8.733333333333333,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,9.12,10.0,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,9.12,9.5,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,8.69,6.5,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,6.9,4.5,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,6.95,9.333333333333334,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,6.66,8.666666666666666,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,6.03,7.5,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,8.87,9.5,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,5.78,7.333333333333333,7.75152671755725,7.911068702290076
Ingeniería en Sistemas Computacionales,0.0,6.0,7.75152671755725,7.911068702290076
